OrderDate,Quantity,SalesAmount,Profit,Region,Category,CustomerID
2022-04-11,14,358.58,-47.02,South,Clothing,CUST_412
2022-04-11,7,174.51,76.62,North,Clothing,CUST_157
2022-04-11,13,80.18,95.63,South,Electronics,CUST_256
2022-04-11,5,158.23,18.4,North,Electronics,CUST_334
2022-04-11,3,178.05,51.13,West,Furniture,CUST_246
2022-04-12,10,360.46,11.59,East,Clothing,CUST_56
2022-04-12,2,290.08,118.44,West,Clothing,CUST_75
2022-04-12,13,453.02,50.91,South,Clothing,CUST_350
2022-04-13,2,432.21,-19.9,West,Food,CUST_122
2022-04-13,8,307.31,33.8,North,Furniture,CUST_88
2022-04-13,12,359.49,183.06,South,Electronics,CUST_486
2022-04-14,10,345.7,-47.53,East,Food,CUST_115
2022-04-14,12,484.74,114.93,West,Food,CUST_202
2022-04-14,4,270.89,0.67,West,Electronics,CUST_294
2022-04-14,5,414.93,105.79,West,Furniture,CUST_106
2022-04-14,12,272.84,-36.76,West,Furniture,CUST_95
2022-04-14,2,105.67,147.22,West,Furniture,CUST_349
2022-04-14,1,202.02,35.49,North,Electronics,CUST_418
2022-04-15,3,142.95,142.61,East,Furniture,CUST_6
2022-04-15,9,269.61,50.72,East,Furniture,CUST_385
2022-04-15,5,422.12,164.04,South,Clothing,CUST_465
2022-04-15,11,49.42,84.74,East,Food,CUST_43
2022-04-15,1,422.38,99.87,North,Furniture,CUST_8
2022-04-16,3,55.84,133.46,North,Food,CUST_375
2022-04-16,9,231.45,151.83,West,Furniture,CUST_281
2022-04-16,1,349.71,-5.59,West,Furniture,CUST_121
2022-04-16,5,302.59,181.51,North,Electronics,CUST_316
2022-04-16,14,231.8,157.33,East,Clothing,CUST_271
2022-04-16,9,49.96,179.19,East,Clothing,CUST_487
2022-04-17,10,137.67,80.74,East,Electronics,CUST_194
2022-04-17,2,32.77,-7.27,West,Clothing,CUST_149
2022-04-17,1,261.23,68.4,East,Furniture,CUST_394
2022-04-18,1,356.29,-9.66,South,Food,CUST_21
2022-04-18,10,399.28,11.19,North,Food,CUST_12
2022-04-18,10,471.42,186.96,West,Electronics,CUST_72
2022-04-18,6,74.47,116.39,South,Furniture,CUST_54
2022-04-18,5,211.98,-42.43,East,Furniture,CUST_59
2022-04-19,2,248.64,-5.64,North,Furniture,CUST_400
2022-04-19,14,197.57,155.17,East,Furniture,CUST_122
2022-04-19,14,58.55,-32.59,North,Electronics,CUST_373
2022-04-19,8,199.49,-15.15,South,Clothing,CUST_191
2022-04-19,2,372.36,111.28,South,Clothing,CUST_437
2022-04-19,11,300.19,1.27,South,Clothing,CUST_353
2022-04-19,11,92.1,93.98,East,Electronics,CUST_241
2022-04-19,12,251.14,1.52,South,Furniture,CUST_87
2022-04-20,5,354.79,-32.27,South,Food,CUST_374
2022-04-20,4,327.64,128.08,East,Furniture,CUST_244
2022-04-21,13,290.15,54.67,South,Electronics,CUST_192
2022-04-21,9,261.09,1.87,South,Clothing,CUST_117
2022-04-21,11,39.79,90.13,South,Electronics,CUST_194
2022-04-21,6,342.07,-33.4,South,Electronics,CUST_449
2022-04-21,9,106.7,118.43,West,Electronics,CUST_156
2022-04-21,7,118.14,-12.42,North,Clothing,CUST_336
2022-04-21,9,54.41,65.17,North,Electronics,CUST_216
2022-04-21,5,336.71,70.62,North,Electronics,CUST_385
2022-04-21,8,52.19,149.07,South,Food,CUST_38
2022-04-21,8,302.39,153.8,South,Electronics,CUST_362
2022-04-22,8,365.13,121.21,North,Food,CUST_36
2022-04-22,4,234.59,28.23,South,Electronics,CUST_44
2022-04-22,8,463.08,194.95,South,Clothing,CUST_244
2022-04-22,10,180.14,116.06,West,Furniture,CUST_26
2022-04-22,10,67.84,129.61,East,Clothing,CUST_423
2022-04-23,12,450.31,112.58,West,Furniture,CUST_144
2022-04-23,14,53.71,50.08,South,Furniture,CUST_184
2022-04-23,3,432.4,112.54,South,Electronics,CUST_166
2022-04-23,1,353.84,58.56,South,Furniture,CUST_140
2022-04-23,9,418.38,146.15,West,Clothing,CUST_164
2022-04-23,9,408.48,64.6,West,Electronics,CUST_85
2022-04-23,2,404.2,172.05,West,Food,CUST_472
2022-04-23,4,255.12,78.74,East,Food,CUST_239
2022-04-23,11,357.94,154.58,South,Furniture,CUST_499
2022-04-24,2,349.32,46.95,South,Clothing,CUST_126
2022-04-24,3,142.92,151.92,West,Clothing,CUST_422
2022-04-24,1,346.69,171.22,South,Furniture,CUST_37
2022-04-24,3,51.48,142.81,North,Clothing,CUST_148
2022-04-24,8,405.18,78.54,East,Furniture,CUST_3
2022-04-24,5,110.11,86.66,North,Furniture,CUST_250
2022-04-25,10,268.94,-43.49,West,Furniture,CUST_411
2022-04-25,8,414.81,86.72,East,Furniture,CUST_207
2022-04-25,14,219.53,-40.04,East,Food,CUST_392
2022-04-26,3,235.8,-29.94,South,Furniture,CUST_488
2022-04-26,10,223.64,135.72,West,Electronics,CUST_367
2022-04-26,5,113.34,-34.76,East,Clothing,CUST_488
2022-04-26,3,65.1,124.85,South,Clothing,CUST_186
2022-04-26,3,469.45,-31.73,East,Furniture,CUST_215
2022-04-26,13,385.54,9.49,West,Furniture,CUST_412
2022-04-26,6,201.85,-17.93,East,Clothing,CUST_158
2022-04-26,11,155.54,22.83,North,Furniture,CUST_498
2022-04-27,10,282.1,-42.72,East,Food,CUST_369
2022-04-27,3,112.21,170.38,West,Electronics,CUST_172
2022-04-27,12,64.86,60.26,South,Food,CUST_336
2022-04-27,4,449.41,55.51,South,Electronics,CUST_325
2022-04-28,13,101.39,-44.49,West,Electronics,CUST_72
2022-04-28,6,112.82,44.34,West,Clothing,CUST_419
2022-04-28,5,255.79,4.77,East,Food,CUST_487
2022-04-28,12,475.51,94.52,West,Clothing,CUST_326
2022-04-28,2,155.12,160.74,North,Electronics,CUST_224
2022-04-28,8,75.28,74.34,North,Furniture,CUST_173
2022-04-29,13,462.77,68.73,North,Food,CUST_447
2022-04-29,5,163.16,-32.87,East,Furniture,CUST_304
2022-04-29,10,228.1,-44.51,West,Furniture,CUST_346
2022-04-29,12,337.46,112.05,North,Electronics,CUST_4
2022-04-30,7,144.61,110.36,South,Electronics,CUST_321
2022-04-30,14,415.26,126.47,South,Furniture,CUST_315
2022-05-01,4,445.05,198.57,West,Food,CUST_336
2022-05-01,9,340.44,-16.12,West,Electronics,CUST_196
2022-05-02,12,315.9,-37.02,West,Food,CUST_3
2022-05-02,3,498.57,37.18,North,Food,CUST_474
2022-05-02,9,248.71,191.97,North,Furniture,CUST_372
2022-05-02,2,285.6,151.13,West,Electronics,CUST_126
2022-05-02,8,330.88,90.11,West,Electronics,CUST_405
2022-05-02,4,59.09,148.33,South,Food,CUST_73
2022-05-02,9,430.03,130.88,East,Food,CUST_46
2022-05-02,1,21.78,-44.75,South,Electronics,CUST_91
2022-05-03,1,497.68,13.34,South,Clothing,CUST_271
2022-05-03,10,295.04,103.79,West,Clothing,CUST_318
2022-05-03,1,353.91,91.94,East,Clothing,CUST_387
2022-05-03,7,384.27,187.2,East,Electronics,CUST_155
2022-05-03,14,361.57,-9.11,East,Food,CUST_115
2022-05-04,13,214.47,39.66,North,Food,CUST_76
2022-05-04,2,258.45,190.68,North,Furniture,CUST_467
2022-05-04,10,352.94,44.76,North,Furniture,CUST_329
2022-05-04,14,54.15,68.83,East,Food,CUST_338
2022-05-04,12,292.56,54.15,North,Clothing,CUST_100
2022-05-05,10,226.79,181.07,South,Food,CUST_170
2022-05-05,3,233.42,34.65,North,Clothing,CUST_483
2022-05-05,10,375.0,27.75,North,Food,CUST_68
2022-05-05,10,418.01,0.17,West,Furniture,CUST_451
2022-05-05,9,309.41,61.42,South,Electronics,CUST_364
2022-05-05,9,195.67,50.69,North,Furniture,CUST_84
2022-05-05,4,229.2,156.27,South,Clothing,CUST_74
2022-05-06,6,422.81,174.68,West,Clothing,CUST_115
2022-05-06,1,161.74,42.67,South,Clothing,CUST_40
2022-05-06,6,497.34,169.19,South,Furniture,CUST_17
2022-05-06,4,370.16,175.08,South,Furniture,CUST_134
2022-05-06,3,265.18,141.29,South,Food,CUST_51
2022-05-06,13,328.31,117.68,East,Furniture,CUST_184
2022-05-06,3,164.11,45.19,East,Clothing,CUST_176
2022-05-07,9,121.02,165.92,North,Furniture,CUST_350
2022-05-07,8,341.28,53.4,South,Electronics,CUST_478
2022-05-07,11,372.89,119.97,West,Furniture,CUST_203
2022-05-08,2,244.33,128.09,West,Electronics,CUST_481
2022-05-08,9,58.01,183.5,East,Furniture,CUST_259
2022-05-08,5,85.58,81.78,South,Furniture,CUST_187
2022-05-08,12,50.76,-16.71,West,Clothing,CUST_497
2022-05-08,9,323.99,-46.82,North,Clothing,CUST_302
2022-05-09,2,429.51,192.64,South,Furniture,CUST_487
2022-05-09,14,358.94,197.1,East,Electronics,CUST_307
2022-05-09,10,141.82,155.21,South,Clothing,CUST_15
2022-05-09,7,476.42,-44.02,North,Clothing,CUST_431
2022-05-09,9,284.47,-9.58,West,Food,CUST_89
2022-05-09,10,493.19,25.55,South,Food,CUST_390
2022-05-09,3,398.84,-42.6,South,Furniture,CUST_30
2022-05-09,10,123.67,135.01,North,Furniture,CUST_474
2022-05-10,3,266.91,117.68,West,Electronics,CUST_469
2022-05-10,2,348.7,177.9,West,Electronics,CUST_459
2022-05-10,1,140.0,80.53,West,Food,CUST_323
2022-05-10,6,257.07,48.92,West,Electronics,CUST_146
2022-05-10,5,477.87,195.38,South,Electronics,CUST_259
2022-05-10,13,274.56,177.9,North,Clothing,CUST_299
2022-05-10,1,28.12,-19.7,East,Food,CUST_279
2022-05-10,11,489.14,-40.53,East,Furniture,CUST_19
2022-05-11,9,466.33,103.32,North,Clothing,CUST_8
2022-05-11,9,66.08,-28.62,East,Furniture,CUST_99
2022-05-11,9,110.54,171.67,West,Furniture,CUST_53
2022-05-11,3,196.2,49.97,North,Clothing,CUST_437
2022-05-11,11,251.3,31.18,West,Furniture,CUST_283
2022-05-12,10,411.14,75.0,South,Clothing,CUST_191
2022-05-12,13,261.39,111.89,South,Furniture,CUST_28
2022-05-12,4,395.95,-19.15,West,Furniture,CUST_430
2022-05-12,5,275.05,-7.6,South,Electronics,CUST_43
2022-05-12,14,378.92,100.36,South,Clothing,CUST_276
2022-05-13,1,113.94,152.21,South,Food,CUST_104
2022-05-13,8,300.6,188.56,North,Electronics,CUST_485
2022-05-13,10,94.72,197.66,East,Food,CUST_225
2022-05-14,13,297.58,134.82,North,Furniture,CUST_271
2022-05-14,6,456.13,91.38,East,Clothing,CUST_97
2022-05-14,3,368.43,-28.81,West,Electronics,CUST_150
2022-05-14,4,188.61,160.73,West,Furniture,CUST_374
2022-05-14,12,183.93,-43.01,East,Clothing,CUST_483
2022-05-14,5,297.16,20.42,North,Furniture,CUST_252
2022-05-15,2,355.61,88.86,North,Electronics,CUST_327
2022-05-15,1,152.08,16.32,West,Electronics,CUST_289
2022-05-15,10,50.98,7.25,South,Food,CUST_88
2022-05-15,14,429.36,88.31,East,Electronics,CUST_353
2022-05-16,5,222.92,112.21,South,Clothing,CUST_13
2022-05-16,9,282.32,97.0,North,Electronics,CUST_113
2022-05-17,13,152.78,153.91,West,Electronics,CUST_458
2022-05-17,10,146.95,62.49,North,Clothing,CUST_422
2022-05-17,2,482.5,123.53,South,Food,CUST_266
2022-05-17,4,330.8,178.88,South,Food,CUST_157
2022-05-17,3,122.06,-31.2,East,Food,CUST_445
2022-05-17,12,75.61,-24.54,West,Food,CUST_370
2022-05-17,9,41.22,193.15,North,Food,CUST_470
2022-05-17,4,298.42,81.63,North,Food,CUST_84
2022-05-17,11,104.84,-9.14,East,Food,CUST_102
2022-05-18,6,29.37,140.42,North,Electronics,CUST_107
2022-05-18,10,54.76,71.55,South,Furniture,CUST_106
2022-05-18,13,195.18,121.43,East,Clothing,CUST_433
2022-05-18,2,358.11,196.28,East,Food,CUST_131
2022-05-18,3,28.23,71.85,North,Electronics,CUST_3
2022-05-19,6,488.21,171.27,South,Food,CUST_397
2022-05-19,7,228.13,-15.81,West,Clothing,CUST_104
2022-05-19,14,204.38,45.61,West,Clothing,CUST_472
2022-05-19,2,48.91,20.38,North,Furniture,CUST_110
2022-05-19,12,169.52,111.57,North,Clothing,CUST_407
2022-05-19,10,101.11,78.9,North,Furniture,CUST_414
2022-05-19,10,423.09,110.16,West,Clothing,CUST_246
2022-05-20,4,411.47,42.79,East,Clothing,CUST_470
2022-05-20,14,428.97,45.27,South,Clothing,CUST_388
2022-05-20,6,268.37,95.59,South,Food,CUST_240
2022-05-20,11,279.34,81.06,East,Electronics,CUST_167
2022-05-20,12,202.73,157.5,East,Food,CUST_353
2022-05-20,13,265.12,143.61,South,Food,CUST_418
2022-05-21,10,447.56,71.15,East,Electronics,CUST_192
2022-05-21,12,376.78,-49.36,North,Food,CUST_271
2022-05-21,5,263.92,158.3,West,Food,CUST_340
2022-05-21,9,291.3,84.18,South,Electronics,CUST_226
2022-05-21,5,455.69,71.96,South,Clothing,CUST_112
2022-05-21,1,225.16,-9.07,South,Electronics,CUST_139
2022-05-21,11,420.03,60.95,West,Clothing,CUST_431
2022-05-22,8,370.71,55.71,South,Electronics,CUST_352
2022-05-22,13,354.1,2.57,South,Furniture,CUST_158
2022-05-22,5,259.34,109.74,East,Electronics,CUST_451
2022-05-23,11,474.51,-34.89,South,Clothing,CUST_302
2022-05-23,8,273.7,6.66,South,Clothing,CUST_337
2022-05-23,1,176.34,120.35,North,Furniture,CUST_373
2022-05-23,14,451.93,10.61,South,Electronics,CUST_262
2022-05-23,6,439.43,35.4,West,Furniture,CUST_287
2022-05-23,7,268.9,-25.88,North,Electronics,CUST_375
2022-05-23,2,486.84,120.64,North,Food,CUST_285
2022-05-23,1,145.58,194.79,East,Furniture,CUST_68
2022-05-24,3,492.39,20.29,South,Clothing,CUST_227
2022-05-24,8,155.21,81.12,North,Food,CUST_428
2022-05-24,4,393.12,47.31,North,Furniture,CUST_302
2022-05-24,14,30.82,125.72,South,Furniture,CUST_164
2022-05-24,2,61.48,-43.25,South,Electronics,CUST_183
2022-05-24,9,399.59,144.06,East,Electronics,CUST_100
2022-05-24,13,245.71,136.83,South,Food,CUST_349
2022-05-25,3,457.22,-7.98,North,Electronics,CUST_290
2022-05-25,10,326.06,147.43,East,Electronics,CUST_95
2022-05-25,7,319.97,78.77,West,Food,CUST_187
2022-05-26,9,288.72,189.65,West,Furniture,CUST_35
2022-05-26,4,391.11,184.6,South,Clothing,CUST_259
2022-05-26,10,290.06,12.66,East,Electronics,CUST_140
2022-05-26,3,193.97,-41.38,East,Clothing,CUST_158
2022-05-26,12,284.72,-4.33,East,Electronics,CUST_77
2022-05-26,11,154.62,111.32,South,Food,CUST_14
2022-05-27,12,175.41,74.85,West,Electronics,CUST_135
2022-05-27,12,487.49,189.39,South,Clothing,CUST_418
2022-05-27,3,206.91,46.01,West,Furniture,CUST_164
2022-05-27,4,94.71,40.73,North,Furniture,CUST_172
2022-05-27,6,387.36,163.81,South,Furniture,CUST_458
2022-05-28,5,54.51,128.95,North,Electronics,CUST_278
2022-05-28,9,203.06,69.89,West,Electronics,CUST_231
2022-05-28,9,45.18,187.28,East,Food,CUST_171
2022-05-28,13,214.09,183.18,West,Furniture,CUST_398
2022-05-28,12,342.61,187.48,North,Electronics,CUST_420
2022-05-28,3,196.59,-41.24,North,Electronics,CUST_218
2022-05-28,10,122.72,97.46,East,Furniture,CUST_382
2022-05-29,7,455.07,-18.19,South,Clothing,CUST_25
2022-05-29,10,231.26,92.61,West,Furniture,CUST_326
2022-05-29,13,75.97,7.26,West,Clothing,CUST_239
2022-05-29,8,362.35,62.1,North,Food,CUST_479
2022-05-29,11,108.45,137.67,South,Furniture,CUST_451
2022-05-29,11,357.68,126.4,West,Clothing,CUST_204
2022-05-29,1,329.94,160.36,South,Electronics,CUST_476
2022-05-30,13,395.1,139.29,West,Food,CUST_157
2022-05-30,1,20.65,60.52,North,Electronics,CUST_293
2022-05-31,11,28.66,121.39,West,Electronics,CUST_181
2022-05-31,14,375.14,181.11,South,Furniture,CUST_277
2022-05-31,2,25.82,33.99,North,Furniture,CUST_23
2022-05-31,14,105.76,11.93,West,Electronics,CUST_457
2022-06-01,3,351.61,122.74,East,Furniture,CUST_198
2022-06-01,11,172.87,41.35,South,Furniture,CUST_149
2022-06-01,3,239.58,51.47,West,Furniture,CUST_435
2022-06-01,5,154.13,-43.94,East,Food,CUST_180
2022-06-01,11,100.93,131.73,South,Food,CUST_460
2022-06-02,13,443.65,132.67,East,Electronics,CUST_265
2022-06-02,5,431.45,16.89,East,Furniture,CUST_206
2022-06-02,6,353.99,26.07,South,Electronics,CUST_360
2022-06-02,8,322.16,20.9,South,Clothing,CUST_99
2022-06-03,12,162.71,-31.19,South,Electronics,CUST_5
2022-06-03,14,20.52,65.19,South,Clothing,CUST_447
2022-06-03,1,288.88,150.25,East,Food,CUST_68
2022-06-03,11,404.0,34.07,East,Clothing,CUST_211
2022-06-03,7,218.47,83.88,West,Clothing,CUST_362
2022-06-03,7,28.74,45.22,West,Clothing,CUST_300
2022-06-03,4,215.18,182.87,West,Electronics,CUST_43
2022-06-03,11,430.23,-28.74,North,Furniture,CUST_204
2022-06-03,11,145.73,79.47,West,Clothing,CUST_24
2022-06-03,2,465.06,64.71,North,Food,CUST_340
2022-06-04,3,482.12,102.17,North,Food,CUST_77
2022-06-04,3,35.53,30.28,West,Clothing,CUST_196
2022-06-04,5,146.84,96.75,North,Electronics,CUST_210
2022-06-04,2,105.17,170.39,North,Electronics,CUST_344
2022-06-04,5,154.74,-0.1,East,Clothing,CUST_267
2022-06-05,3,94.19,170.37,East,Clothing,CUST_69
2022-06-05,1,313.78,-14.08,South,Furniture,CUST_358
2022-06-05,4,392.56,103.83,North,Food,CUST_494
2022-06-05,2,31.6,127.38,South,Food,CUST_301
2022-06-05,8,214.48,-34.72,West,Food,CUST_325
2022-06-05,7,218.34,51.12,East,Clothing,CUST_393
2022-06-06,1,134.05,104.59,West,Clothing,CUST_379
2022-06-06,9,269.6,93.06,East,Food,CUST_294
2022-06-06,8,103.73,97.63,North,Furniture,CUST_473
2022-06-06,6,214.08,14.14,West,Electronics,CUST_189
2022-06-06,10,358.09,98.18,South,Furniture,CUST_304
2022-06-07,11,75.45,101.41,West,Clothing,CUST_242
2022-06-08,10,136.64,198.84,North,Clothing,CUST_71
2022-06-08,10,420.73,35.28,South,Furniture,CUST_407
2022-06-08,12,170.52,169.58,North,Furniture,CUST_426
2022-06-08,10,317.55,-39.12,North,Electronics,CUST_130
2022-06-08,3,339.52,170.53,North,Clothing,CUST_116
2022-06-09,11,289.61,101.35,West,Electronics,CUST_367
2022-06-09,5,362.46,126.23,North,Clothing,CUST_456
2022-06-09,13,386.23,85.08,West,Food,CUST_203
2022-06-09,13,472.35,51.73,North,Electronics,CUST_237
2022-06-09,4,71.06,-10.4,North,Electronics,CUST_178
2022-06-09,1,91.23,116.95,North,Electronics,CUST_371
2022-06-10,8,157.66,171.32,West,Food,CUST_93
2022-06-10,6,480.2,-9.55,East,Electronics,CUST_80
2022-06-10,10,415.43,147.49,North,Food,CUST_485
2022-06-10,8,456.97,-28.96,West,Food,CUST_169
2022-06-10,5,191.11,21.75,North,Food,CUST_212
2022-06-11,3,481.16,26.1,West,Food,CUST_466
2022-06-11,9,80.83,152.58,West,Food,CUST_89
2022-06-11,9,193.65,195.1,East,Furniture,CUST_55
2022-06-11,1,427.94,-12.84,East,Clothing,CUST_348
2022-06-11,9,93.95,59.6,North,Food,CUST_429
2022-06-11,8,323.84,-21.19,North,Clothing,CUST_69
2022-06-11,4,448.17,-5.27,North,Electronics,CUST_211
2022-06-11,14,469.06,126.26,North,Food,CUST_311
2022-06-12,5,57.36,164.75,South,Clothing,CUST_57
2022-06-12,6,377.2,74.98,North,Food,CUST_155
2022-06-12,2,142.6,21.94,North,Electronics,CUST_139
2022-06-12,12,244.52,20.7,North,Furniture,CUST_294
2022-06-13,10,380.78,44.45,North,Clothing,CUST_381
2022-06-13,3,129.2,142.19,East,Food,CUST_365
2022-06-13,8,35.37,11.55,East,Food,CUST_124
2022-06-13,11,187.05,173.82,South,Furniture,CUST_285
2022-06-13,6,121.41,13.93,East,Food,CUST_242
2022-06-14,4,123.82,-12.24,North,Electronics,CUST_447
2022-06-14,10,396.84,73.09,North,Clothing,CUST_251
2022-06-14,12,85.2,-5.63,East,Clothing,CUST_492
2022-06-14,1,472.23,-15.93,North,Furniture,CUST_159
2022-06-14,14,218.94,167.02,North,Furniture,CUST_118
2022-06-14,9,425.32,-50.0,North,Furniture,CUST_405
2022-06-15,14,268.64,103.58,North,Furniture,CUST_123
2022-06-15,10,36.37,1.36,West,Electronics,CUST_183
2022-06-15,6,111.01,-27.79,East,Clothing,CUST_257
2022-06-15,7,201.51,112.81,West,Clothing,CUST_209
2022-06-15,13,399.3,4.73,East,Electronics,CUST_51
2022-06-15,11,249.72,191.6,West,Food,CUST_346
2022-06-15,2,275.11,99.22,East,Clothing,CUST_98
2022-06-16,8,98.54,46.97,West,Clothing,CUST_34
2022-06-16,6,455.66,56.35,North,Food,CUST_463
2022-06-16,6,298.65,101.63,West,Clothing,CUST_110
2022-06-17,12,491.63,125.41,North,Food,CUST_175
2022-06-17,3,256.65,6.33,West,Furniture,CUST_9
2022-06-18,6,174.77,-4.02,West,Food,CUST_444
2022-06-18,1,363.04,-22.12,East,Clothing,CUST_117
2022-06-19,12,166.67,89.38,East,Electronics,CUST_272
2022-06-19,10,90.73,137.15,North,Furniture,CUST_474
2022-06-19,1,286.8,-41.68,North,Furniture,CUST_75
2022-06-19,11,62.22,137.54,West,Clothing,CUST_150
2022-06-19,11,294.49,171.91,East,Furniture,CUST_188
2022-06-19,7,375.01,159.41,West,Furniture,CUST_451
2022-06-20,11,406.87,-41.65,East,Electronics,CUST_69
2022-06-20,13,490.09,79.22,West,Food,CUST_131
2022-06-20,14,418.12,195.84,West,Clothing,CUST_445
2022-06-20,7,53.18,69.5,North,Clothing,CUST_473
2022-06-20,12,77.57,40.83,North,Electronics,CUST_149
2022-06-20,2,242.85,8.82,West,Food,CUST_1
2022-06-20,1,26.83,165.77,North,Clothing,CUST_341
2022-06-20,3,473.24,89.25,West,Furniture,CUST_452
2022-06-20,12,469.13,129.08,West,Clothing,CUST_115
2022-06-21,8,282.41,111.83,East,Electronics,CUST_55
2022-06-21,10,298.9,179.89,East,Furniture,CUST_253
2022-06-21,11,289.6,94.68,West,Clothing,CUST_84
2022-06-21,7,332.05,18.51,West,Food,CUST_401
2022-06-22,2,368.41,132.94,South,Food,CUST_366
2022-06-22,2,165.87,179.32,South,Electronics,CUST_132
2022-06-22,2,358.54,-35.93,East,Clothing,CUST_370
2022-06-22,12,492.63,-46.86,East,Clothing,CUST_233
2022-06-22,13,191.07,124.69,West,Clothing,CUST_487
2022-06-22,12,241.68,50.34,North,Electronics,CUST_363
2022-06-22,14,276.92,188.82,West,Furniture,CUST_467
2022-06-23,3,428.6,-5.87,North,Clothing,CUST_418
2022-06-23,14,141.17,80.84,North,Electronics,CUST_490
2022-06-24,14,348.43,-29.98,North,Clothing,CUST_121
2022-06-24,1,454.0,137.89,North,Furniture,CUST_427
2022-06-24,9,157.24,141.28,North,Furniture,CUST_128
2022-06-24,14,42.86,153.09,South,Clothing,CUST_351
2022-06-24,11,428.3,16.25,South,Clothing,CUST_177
2022-06-24,9,350.54,199.2,North,Furniture,CUST_283
2022-06-25,11,42.32,1.7,South,Clothing,CUST_257
2022-06-25,5,186.54,181.06,East,Electronics,CUST_158
2022-06-26,4,250.87,-29.68,South,Food,CUST_387
2022-06-26,7,169.3,157.83,West,Electronics,CUST_406
2022-06-26,5,174.84,159.55,South,Electronics,CUST_426
2022-06-26,3,124.13,77.8,North,Furniture,CUST_272
2022-06-26,9,59.68,160.3,East,Electronics,CUST_37
2022-06-26,4,487.42,161.84,West,Food,CUST_212
2022-06-26,10,32.28,96.05,South,Furniture,CUST_184
2022-06-26,11,319.23,14.14,West,Electronics,CUST_419
2022-06-28,9,177.92,154.95,East,Clothing,CUST_213
2022-06-28,5,35.44,39.66,West,Clothing,CUST_57
2022-06-28,14,210.52,115.18,East,Clothing,CUST_386
2022-06-28,9,488.74,141.22,South,Clothing,CUST_154
2022-06-28,14,176.41,28.0,East,Furniture,CUST_103
2022-06-28,12,360.93,66.04,West,Furniture,CUST_328
2022-06-28,1,251.4,100.68,South,Food,CUST_429
2022-06-29,12,253.55,187.44,South,Electronics,CUST_382
2022-06-29,12,67.84,133.74,East,Electronics,CUST_270
2022-06-30,3,342.13,85.25,West,Electronics,CUST_272
2022-06-30,6,158.34,-10.21,North,Electronics,CUST_251
2022-06-30,14,469.8,-29.73,South,Clothing,CUST_58
2022-07-01,2,407.45,27.86,North,Furniture,CUST_448
2022-07-01,6,103.49,151.7,North,Electronics,CUST_329
2022-07-02,13,473.58,-47.13,North,Furniture,CUST_472
2022-07-02,13,118.69,45.94,East,Clothing,CUST_356
2022-07-02,5,53.11,61.61,North,Food,CUST_232
2022-07-02,8,234.22,70.48,East,Food,CUST_373
2022-07-02,8,313.56,54.18,North,Electronics,CUST_464
2022-07-02,3,61.69,20.23,South,Food,CUST_103
2022-07-02,14,257.04,28.64,East,Food,CUST_473
2022-07-02,9,258.63,168.34,North,Furniture,CUST_84
2022-07-02,13,235.51,92.75,North,Clothing,CUST_123
2022-07-03,11,35.54,81.95,North,Furniture,CUST_273
2022-07-03,1,352.97,35.76,South,Food,CUST_448
2022-07-03,13,190.66,-0.85,North,Food,CUST_423
